object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
4,Chess.ico   ,0.673,0.773,0.846,0.726,124209.0,34.06144154318779,0,2,"[(0.78, 0.759), (0.846, 0.726)]","[115231.0, 124209.0]",17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.498,0.312,168936.0,70.3218920782304,0,1,"[(0.498, 0.312)]",[168936.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.431,0.664,61162.0,98.66270267938134,0,1,"[(0.431, 0.664)]",[61162.0],17,DB,b
7,CIG01B.ICO  ,0.824,0.601,0.315,0.413,120498.0,103.09579283365542,0,2,"[(0.854, 0.723), (0.315, 0.413)]","[107735.0, 120498.0]",17,DB,b
8,Cigar.ico   ,0.615,0.35,0.091,0.336,174158.0,99.59552801205484,0,1,"[(0.091, 0.336)]",[174158.0],17,DB,b
9,CLIP01.ICO  ,0.034,0.785,0.893,0.334,158698.0,184.33740857460268,0,1,"[(0.893, 0.334)]",[158698.0],17,DB,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.923,0.494,34649.0,64.14658570464665,0,1,"[(0.923, 0.494)]",[34649.0],17,DB,b
1,Chain.ico   ,0.16,0.577,0.247,0.854,49079.0,55.16482393699812,0,1,"[(0.247, 0.854)]",[49079.0],18,D,b
2,Cheese.ico  ,0.409,0.349,0.498,0.745,93096.0,77.11683149611373,0,1,"[(0.498, 0.745)]",[93096.0],18,D,b
3,Cherry.ico  ,0.159,0.031,0.138,0.437,146454.0,77.24312072929214,0,1,"[(0.138, 0.437)]",[146454.0],18,D,b
4,Chess.ico   ,0.673,0.773,0.806,0.745,38358.0,25.82392882580031,0,1,"[(0.806, 0.745)]",[38358.0],18,D,b
5,Chicken.ico ,0.8521739,0.4194529,0.69,0.498,110468.0,34.23693545605802,0,1,"[(0.69, 0.498)]",[110468.0],18,D,b
6,CHURC01B.ICO,0.206,0.196,0.912,0.26,77797.0,134.6900337812713,0,1,"[(0.912, 0.26)]",[77797.0],18,D,b
7,CIG01B.ICO  ,0.824,0.601,0.851,0.423,56160.0,34.20686042302041,0,1,"[(0.851, 0.423)]",[56160.0],18,D,b
8,Cigar.ico   ,0.615,0.35,0.262,0.568,126158.0,78.82893694576885,0,1,"[(0.262, 0.568)]",[126158.0],18,D,b
9,CLIP01.ICO  ,0.034,0.785,0.154,0.656,161178.0,33.47506684085933,0,1,"[(0.154, 0.656)]",[161178.0],18,D,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.47,0.464,138866.0,109.1972649427795,0,1,"[(0.47, 0.464)]",[138866.0],18,D,b
1,JEEP.ICO    ,0.06666667,0.9118541,0.091,0.93,98655.0,5.767320465236032,0,1,"[(0.091, 0.93)]",[98655.0],19,C,b
2,KAST.ICO    ,0.39,0.888,0.508,0.879,89132.0,22.485117300116535,0,1,"[(0.508, 0.879)]",[89132.0],19,C,b
3,KETTLE.ICO  ,0.899,0.095,0.93,0.118,79901.0,7.334098444935141,0,1,"[(0.93, 0.118)]",[79901.0],19,C,b
4,Key.ico     ,0.735,0.07,0.791,0.096,53701.0,11.730865270729188,0,1,"[(0.791, 0.096)]",[53701.0],19,C,b
5,KLAVER.ICO  ,0.4869565,0.1762918,0.527,0.178,61251.0,7.615184449873097,0,1,"[(0.527, 0.178)]",[61251.0],19,C,b
6,KLOK.ICO    ,0.8318841,0.8996961,0.874,0.931,44332.0,9.970354210735046,0,1,"[(0.874, 0.931)]",[44332.0],19,C,b
7,Knife.ico   ,0.8347826,0.3647417,0.862,0.397,104839.0,8.019226310409561,0,1,"[(0.862, 0.397)]",[104839.0],19,C,b
8,Knight.ico  ,0.9449275,0.7173252,0.93,0.712,110556.0,3.0112932782392674,0,1,"[(0.93, 0.712)]",[110556.0],19,C,b
9,KONIJN.ICO  ,0.1942029,0.668693,0.206,0.688,69477.0,4.298922959126034,0,1,"[(0.206, 0.688)]",[69477.0],19,C,b
10,KRAAN.ICO   ,0.1275362,0.07294833,0.102,0.113,28562.0,9.024967560399498,0,1,"[(0.102, 0.113)]",[28562.0],19,C,b
