object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
1,Cutlery.ico ,0.08985507,0.9057751,0.435,0.617,98120.0,98120.0,85.50339482826521,52.3875550484102,0,1,"[(0.435, 0.617)]",[98120.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.056,0.367,65934.0,46197.0,68.49271478663736,32.76290780018848,0,4,"[(0.053, 0.371), (0.585, 0.405), (0.053, 0.429), (0.056, 0.367)]","[46197.0, 52317.0, 62823.0, 65934.0]",13,NT,a
3,Desk.ico    ,0.871,0.156,0.841,0.168,13992.0,13992.0,6.1390878801333395,6.1390878801333395,0,1,"[(0.841, 0.168)]",[13992.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.067,0.631,91231.0,91231.0,106.8288411432044,36.8644069530489,0,1,"[(0.067, 0.631)]",[91231.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.563,0.401,64382.0,38240.0,91.01317322234183,18.09893367024699,0,3,"[(0.565, 0.375), (0.052, 0.38), (0.563, 0.401)]","[38240.0, 54462.0, 64382.0]",13,NT,a
6,Dice.ico    ,0.963,0.694,0.911,0.588,85943.0,85943.0,22.432877657581063,22.432877657581063,0,1,"[(0.911, 0.588)]",[85943.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.849,0.353,30967.0,30967.0,30.807057788913582,30.807057788913582,0,1,"[(0.849, 0.353)]",[30967.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.431,0.787,103317.0,103317.0,90.4507697784068,22.477281120419104,0,1,"[(0.431, 0.787)]",[103317.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.432,0.168,7373.0,7373.0,10.032950918768071,10.032950918768071,0,1,"[(0.432, 0.168)]",[7373.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.822,0.798,107417.0,107417.0,78.53235000672595,5.153241835865264,0,1,"[(0.822, 0.798)]",[107417.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.435,0.088,54143.0,54143.0,178.11392898928483,83.74431861326474,0,1,"[(0.435, 0.088)]",[54143.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.072,0.562,90724.0,90724.0,33.80291703388924,33.80291703388924,0,1,"[(0.072, 0.562)]",[90724.0],14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.085,0.372,67522.0,67522.0,129.53772964215435,27.632433129999175,0,1,"[(0.085, 0.372)]",[67522.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.459,0.56,83986.0,83986.0,11.400630069217462,34.85218115950772,0,1,"[(0.459, 0.56)]",[83986.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.459,0.712,109292.0,109292.0,27.73210483629956,39.935592344818296,0,1,"[(0.459, 0.712)]",[109292.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.854,0.325,43005.0,43005.0,76.64496699758405,17.496946368459533,0,1,"[(0.854, 0.325)]",[43005.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.467,0.344,33481.0,33481.0,81.9466530764105,12.872018625280862,0,1,"[(0.467, 0.344)]",[33481.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.866,0.571,100474.0,100474.0,85.42438242952541,85.42438242952541,0,1,"[(0.866, 0.571)]",[100474.0],14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.866,0.721,116730.0,116730.0,52.385453495171724,26.480189279814454,0,1,"[(0.866, 0.721)]",[116730.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.833,0.105,21593.0,21593.0,70.36623851097397,10.266372006861873,0,1,"[(0.833, 0.105)]",[21593.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.429,0.551,103277.0,103277.0,105.59898484360538,44.28345289157113,0,1,"[(0.429, 0.551)]",[103277.0],15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.396,0.295,36493.0,36493.0,113.58569382013705,12.286717275249725,0,1,"[(0.396, 0.295)]",[36493.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.87,0.552,97509.0,97509.0,139.65633318972687,59.140075245133055,0,1,"[(0.87, 0.552)]",[97509.0],15,DB,b
4,Bed.ico     ,0.963,0.298,0.483,0.74,138583.0,138583.0,123.97612834735564,22.36680129119942,0,1,"[(0.483, 0.74)]",[138583.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.882,0.742,147734.0,147734.0,52.28116663906211,52.28116663906211,0,1,"[(0.882, 0.742)]",[147734.0],15,DB,b
6,Beetle.ico  ,0.293,0.425,0.108,0.571,89383.0,89383.0,44.777562461572195,35.22540560447815,0,1,"[(0.108, 0.571)]",[89383.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.862,0.091,9492.0,9492.0,46.91307387072393,46.91307387072393,0,1,"[(0.862, 0.091)]",[9492.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.096,0.74,144708.0,144708.0,117.06744808015591,15.210683745315327,0,1,"[(0.096, 0.74)]",[144708.0],15,DB,b
9,frog.ico    ,0.043,0.494,0.846,0.285,58374.0,58374.0,157.65306530480146,19.145741040764126,0,1,"[(0.846, 0.285)]",[58374.0],15,DB,b
10,GELD.ICO    ,0.063,0.263,0.088,0.247,16740.0,16740.0,5.639512390269216,5.639512390269216,0,1,"[(0.088, 0.247)]",[16740.0],15,DB,b
1,Bal.ico     ,0.62,0.042,0.416,0.551,104369.0,104369.0,104.18810728677242,55.433456504172646,0,1,"[(0.416, 0.551)]",[104369.0],16,D,b
2,BALLON.ICO  ,0.449,0.235,0.427,0.077,57531.0,57531.0,30.309615635966086,30.309615635966086,0,1,"[(0.427, 0.077)]",[57531.0],16,D,b
3,BANAAN.ICO  ,0.963,0.298,0.096,0.541,91957.0,91957.0,171.07788226418984,14.86378148386203,0,1,"[(0.096, 0.541)]",[91957.0],16,D,b
4,Bed.ico     ,0.293,0.425,0.609,0.281,39883.0,39883.0,65.98008184293195,65.98008184293195,0,1,"[(0.609, 0.281)]",[39883.0],16,D,b
5,BEERTJE.ICO ,0.177,0.797,0.885,0.292,80141.0,80141.0,165.23326813931874,65.16667630008455,0,1,"[(0.885, 0.292)]",[80141.0],16,D,b
6,Beetle.ico  ,0.043,0.494,0.847,0.533,110240.0,110240.0,152.93961455424164,13.459190168802882,0,1,"[(0.847, 0.533)]",[110240.0],16,D,b
7,BEKER.ICO   ,0.6811594,0.9300912,0.909,0.082,23628.0,23628.0,166.85094489747843,53.466580572366695,0,1,"[(0.909, 0.082)]",[23628.0],16,D,b
8,BEL.ICO     ,0.063,0.263,0.104,0.792,118965.0,118965.0,100.81142891557485,14.961821413183621,0,1,"[(0.104, 0.792)]",[118965.0],16,D,b
9,frog.ico    ,0.9072464,0.6048632,0.454,0.764,121049.0,121049.0,91.27059334858035,17.81745018238918,0,1,"[(0.454, 0.764)]",[121049.0],16,D,b
10,GELD.ICO    ,0.065,0.971,0.123,0.314,70090.0,70090.0,125.31547909177063,34.807875545629024,0,1,"[(0.123, 0.314)]",[70090.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.318,0.486,69837.0,69837.0,34.64310176644118,15.893133737561005,0,1,"[(0.318, 0.486)]",[69837.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.854,0.157,125473.0,125473.0,92.084162047553,31.2490799864572,0,1,"[(0.854, 0.157)]",[125473.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.06,0.105,11506.0,11506.0,23.484030744316446,23.484030744316446,0,1,"[(0.06, 0.105)]",[11506.0],17,DB,b
4,Chess.ico   ,0.673,0.773,0.554,0.472,143559.0,143559.0,61.49722107542747,39.17733656082302,0,1,"[(0.554, 0.472)]",[143559.0],17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.121,0.503,66575.0,58428.0,139.82701304662945,9.087277047734489,0,2,"[(0.143, 0.508), (0.121, 0.503)]","[58428.0, 66575.0]",17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.847,0.467,108856.0,108856.0,132.22716891773794,27.979072536451238,0,1,"[(0.847, 0.467)]",[108856.0],17,DB,b
7,CIG01B.ICO  ,0.824,0.601,0.625,0.134,155113.0,155113.0,96.45003369620977,56.854464204669085,0,1,"[(0.625, 0.134)]",[155113.0],17,DB,b
